PALAVRA,SOMA_PALAVRA_ESTE,SOMA_TOTAL_ESTE,RATIO_PALAVRA_ESTE,SOMA_PALAVRA_OUTROS,SOMA_TOTAL_OUTROS,RATIO_PALAVRA_OUTROS,VEZES_MAIS_PROVAVEL_ESTE,VEZES_MAIS_PROVAVEL_OUTROS,PRESIDENTE
poderia,1.0,524.0,19.08397,9.0,41554.0,2.16586,8.81128,0.11349,castelo-branco
poderá,1.0,524.0,19.08397,12.0,41554.0,2.88781,6.60846,0.15132,castelo-branco
pois,3.0,524.0,57.25191,41.0,41554.0,9.86668,5.80255,0.17234,castelo-branco
política,3.0,524.0,57.25191,168.0,41554.0,40.42932,1.4161,0.70617,castelo-branco
políticos,1.0,524.0,19.08397,19.0,41554.0,4.57236,4.17376,0.23959,castelo-branco
ponto,1.0,524.0,19.08397,11.0,41554.0,2.64716,7.20923,0.13871,castelo-branco
porque,1.0,524.0,19.08397,57.0,41554.0,13.71709,1.39125,0.71878,castelo-branco
portanto,1.0,524.0,19.08397,29.0,41554.0,6.97887,2.73454,0.36569,castelo-branco
porém,1.0,524.0,19.08397,27.0,41554.0,6.49757,2.93709,0.34047,castelo-branco
possível,1.0,524.0,19.08397,29.0,41554.0,6.97887,2.73454,0.36569,castelo-branco
povo,2.0,524.0,38.16794,213.0,41554.0,51.2586,0.74462,1.34298,castelo-branco
povos,1.0,524.0,19.08397,44.0,41554.0,10.58863,1.80231,0.55484,castelo-branco
preciso,1.0,524.0,19.08397,53.0,41554.0,12.75449,1.49626,0.66834,castelo-branco
prejuízo,1.0,524.0,19.08397,4.0,41554.0,0.9626,19.82538,0.05044,castelo-branco
preocupações,1.0,524.0,19.08397,9.0,41554.0,2.16586,8.81128,0.11349,castelo-branco
presidente,1.0,524.0,19.08397,99.0,41554.0,23.82442,0.80103,1.2484,castelo-branco
previstos,1.0,524.0,19.08397,2.0,41554.0,0.4813,39.65076,0.02522,castelo-branco
principalmente,1.0,524.0,19.08397,12.0,41554.0,2.88781,6.60846,0.15132,castelo-branco
princípios,1.0,524.0,19.08397,19.0,41554.0,4.57236,4.17376,0.23959,castelo-branco
privada,1.0,524.0,19.08397,5.0,41554.0,1.20325,15.86031,0.06305,castelo-branco
processo,1.0,524.0,19.08397,43.0,41554.0,10.34798,1.84422,0.54223,castelo-branco
processos,1.0,524.0,19.08397,13.0,41554.0,3.12846,6.10012,0.16393,castelo-branco
progresso,2.0,524.0,38.16794,43.0,41554.0,10.34798,3.68844,0.27112,castelo-branco
proporciona,1.0,524.0,19.08397,1.0,41554.0,0.24065,79.30153,0.01261,castelo-branco
propósito,1.0,524.0,19.08397,19.0,41554.0,4.57236,4.17376,0.23959,castelo-branco
prosperidade,2.0,524.0,38.16794,19.0,41554.0,4.57236,8.34753,0.1198,castelo-branco
próprio,1.0,524.0,19.08397,19.0,41554.0,4.57236,4.17376,0.23959,castelo-branco
pública,1.0,524.0,19.08397,47.0,41554.0,11.31058,1.68727,0.59267,castelo-branco
pátria,2.0,524.0,38.16794,53.0,41554.0,12.75449,2.99251,0.33417,castelo-branco
quantas,1.0,524.0,19.08397,1.0,41554.0,0.24065,79.30153,0.01261,castelo-branco
quanto,2.0,524.0,38.16794,57.0,41554.0,13.71709,2.78251,0.35939,castelo-branco
racionalmente,1.0,524.0,19.08397,1.0,41554.0,0.24065,79.30153,0.01261,castelo-branco
receber,1.0,524.0,19.08397,11.0,41554.0,2.64716,7.20923,0.13871,castelo-branco
