PALAVRA,SOMA_PALAVRA_ESTE,SOMA_TOTAL_ESTE,RATIO_PALAVRA_ESTE,SOMA_PALAVRA_OUTROS,SOMA_TOTAL_OUTROS,RATIO_PALAVRA_OUTROS,VEZES_MAIS_PROVAVEL_ESTE,VEZES_MAIS_PROVAVEL_OUTROS,PRESIDENTE
verdadeira,1.0,1975.0,5.06329,14.0,40103.0,3.49101,1.45038,0.68947,campos-sales
vez,3.0,1975.0,15.18987,65.0,40103.0,16.20826,0.93717,1.06704,campos-sales
vezes,3.0,1975.0,15.18987,24.0,40103.0,5.98459,2.53816,0.39399,campos-sales
vida,3.0,1975.0,15.18987,108.0,40103.0,26.93065,0.56404,1.77293,campos-sales
vigiar,1.0,1975.0,5.06329,1.0,40103.0,0.24936,20.30532,0.04925,campos-sales
vigilante,1.0,1975.0,5.06329,3.0,40103.0,0.74807,6.76844,0.14774,campos-sales
violentas,1.0,1975.0,5.06329,2.0,40103.0,0.49872,10.15266,0.0985,campos-sales
violências,1.0,1975.0,5.06329,2.0,40103.0,0.49872,10.15266,0.0985,campos-sales
vista,3.0,1975.0,15.18987,13.0,40103.0,3.24165,4.68584,0.21341,campos-sales
vistas,1.0,1975.0,5.06329,4.0,40103.0,0.99743,5.07633,0.19699,campos-sales
vitalidade,2.0,1975.0,10.12658,6.0,40103.0,1.49615,6.76844,0.14774,campos-sales
vivo,1.0,1975.0,5.06329,7.0,40103.0,1.74551,2.90076,0.34474,campos-sales
votadas,1.0,1975.0,5.06329,3.0,40103.0,0.74807,6.76844,0.14774,campos-sales
voto,1.0,1975.0,5.06329,20.0,40103.0,4.98716,1.01527,0.98496,campos-sales
vou,2.0,1975.0,10.12658,17.0,40103.0,4.23908,2.38886,0.41861,campos-sales
vão,1.0,1975.0,5.06329,10.0,40103.0,2.49358,2.03053,0.49248,campos-sales
vê-se,1.0,1975.0,5.06329,1.0,40103.0,0.24936,20.30532,0.04925,campos-sales
vêm,1.0,1975.0,5.06329,6.0,40103.0,1.49615,3.38422,0.29549,campos-sales
vínculos,2.0,1975.0,10.12658,2.0,40103.0,0.49872,20.30532,0.04925,campos-sales
zelo,2.0,1975.0,10.12658,2.0,40103.0,0.49872,20.30532,0.04925,campos-sales
árbitro,1.0,1975.0,5.06329,1.0,40103.0,0.24936,20.30532,0.04925,campos-sales
ânimo,2.0,1975.0,10.12658,6.0,40103.0,1.49615,6.76844,0.14774,campos-sales
êxito,1.0,1975.0,5.06329,10.0,40103.0,2.49358,2.03053,0.49248,campos-sales
índole,2.0,1975.0,10.12658,4.0,40103.0,0.99743,10.15266,0.0985,campos-sales
órbita,1.0,1975.0,5.06329,2.0,40103.0,0.49872,10.15266,0.0985,campos-sales
órgãos,2.0,1975.0,10.12658,14.0,40103.0,3.49101,2.90076,0.34474,campos-sales
única,2.0,1975.0,10.12658,3.0,40103.0,0.74807,13.53688,0.07387,campos-sales
único,1.0,1975.0,5.06329,3.0,40103.0,0.74807,6.76844,0.14774,campos-sales
