PALAVRA,SOMA_PALAVRA_ESTE,SOMA_TOTAL_ESTE,RATIO_PALAVRA_ESTE,SOMA_PALAVRA_OUTROS,SOMA_TOTAL_OUTROS,RATIO_PALAVRA_OUTROS,VEZES_MAIS_PROVAVEL_ESTE,VEZES_MAIS_PROVAVEL_OUTROS,PRESIDENTE
pleno,1.0,664.0,15.06024,6.0,41414.0,1.44879,10.39508,0.0962,costa-e-silva
pode,4.0,664.0,60.24096,67.0,41414.0,16.1781,3.72361,0.26856,costa-e-silva
podem,1.0,664.0,15.06024,25.0,41414.0,6.03661,2.49482,0.40083,costa-e-silva
poder,5.0,664.0,75.3012,106.0,41414.0,25.59521,2.942,0.3399,costa-e-silva
poderes,1.0,664.0,15.06024,48.0,41414.0,11.59028,1.29939,0.76959,costa-e-silva
pois,2.0,664.0,30.12048,42.0,41414.0,10.1415,2.97002,0.3367,costa-e-silva
política,1.0,664.0,15.06024,170.0,41414.0,41.04892,0.36689,2.72565,costa-e-silva
político,1.0,664.0,15.06024,33.0,41414.0,7.96832,1.89001,0.5291,costa-e-silva
políticos,1.0,664.0,15.06024,19.0,41414.0,4.58782,3.28266,0.30463,costa-e-silva
popular,1.0,664.0,15.06024,37.0,41414.0,8.93418,1.68569,0.59323,costa-e-silva
populares,1.0,664.0,15.06024,4.0,41414.0,0.96586,15.59262,0.06413,costa-e-silva
porque,1.0,664.0,15.06024,57.0,41414.0,13.76346,1.09422,0.91389,costa-e-silva
portanto,2.0,664.0,30.12048,28.0,41414.0,6.761,4.45503,0.22447,costa-e-silva
possível,1.0,664.0,15.06024,29.0,41414.0,7.00246,2.15071,0.46496,costa-e-silva
posto,1.0,664.0,15.06024,15.0,41414.0,3.62196,4.15803,0.2405,costa-e-silva
postos,1.0,664.0,15.06024,3.0,41414.0,0.72439,20.79016,0.0481,costa-e-silva
postulados,3.0,664.0,45.18072,1.0,41414.0,0.24146,187.11145,0.00534,costa-e-silva
povo,6.0,664.0,90.36145,209.0,41414.0,50.46603,1.79054,0.55849,costa-e-silva
povos,2.0,664.0,30.12048,43.0,41414.0,10.38296,2.90095,0.34471,costa-e-silva
praças,1.0,664.0,15.06024,3.0,41414.0,0.72439,20.79016,0.0481,costa-e-silva
preceito,1.0,664.0,15.06024,3.0,41414.0,0.72439,20.79016,0.0481,costa-e-silva
precisamente,1.0,664.0,15.06024,3.0,41414.0,0.72439,20.79016,0.0481,costa-e-silva
preclaro,1.0,664.0,15.06024,1.0,41414.0,0.24146,62.37048,0.01603,costa-e-silva
preocupação,1.0,664.0,15.06024,6.0,41414.0,1.44879,10.39508,0.0962,costa-e-silva
presente,1.0,664.0,15.06024,11.0,41414.0,2.65611,5.67004,0.17637,costa-e-silva
presidente,5.0,664.0,75.3012,95.0,41414.0,22.9391,3.28266,0.30463,costa-e-silva
pretendemos,1.0,664.0,15.06024,2.0,41414.0,0.48293,31.18524,0.03207,costa-e-silva
preço,1.0,664.0,15.06024,7.0,41414.0,1.69025,8.91007,0.11223,costa-e-silva
primeira,1.0,664.0,15.06024,16.0,41414.0,3.86343,3.89816,0.25653,costa-e-silva
primário,1.0,664.0,15.06024,2.0,41414.0,0.48293,31.18524,0.03207,costa-e-silva
princípio,1.0,664.0,15.06024,10.0,41414.0,2.41464,6.23705,0.16033,costa-e-silva
princípios,1.0,664.0,15.06024,19.0,41414.0,4.58782,3.28266,0.30463,costa-e-silva
privilégio,1.0,664.0,15.06024,1.0,41414.0,0.24146,62.37048,0.01603,costa-e-silva
processo,2.0,664.0,30.12048,42.0,41414.0,10.1415,2.97002,0.3367,costa-e-silva
profundas,2.0,664.0,30.12048,1.0,41414.0,0.24146,124.74096,0.00802,costa-e-silva
profundo,1.0,664.0,15.06024,8.0,41414.0,1.93171,7.79631,0.12827,costa-e-silva
promover,1.0,664.0,15.06024,17.0,41414.0,4.10489,3.66885,0.27256,costa-e-silva
proporções,1.0,664.0,15.06024,3.0,41414.0,0.72439,20.79016,0.0481,costa-e-silva
prosseguirá,1.0,664.0,15.06024,1.0,41414.0,0.24146,62.37048,0.01603,costa-e-silva
prêmio,1.0,664.0,15.06024,1.0,41414.0,0.24146,62.37048,0.01603,costa-e-silva
próximo,1.0,664.0,15.06024,9.0,41414.0,2.17318,6.93005,0.1443,costa-e-silva
pública,2.0,664.0,30.12048,46.0,41414.0,11.10736,2.71176,0.36876,costa-e-silva
público,1.0,664.0,15.06024,36.0,41414.0,8.69271,1.73251,0.5772,costa-e-silva
pátria,1.0,664.0,15.06024,54.0,41414.0,13.03907,1.15501,0.86579,costa-e-silva
quadriênio,1.0,664.0,15.06024,1.0,41414.0,0.24146,62.37048,0.01603,costa-e-silva
razão,1.0,664.0,15.06024,9.0,41414.0,2.17318,6.93005,0.1443,costa-e-silva
