PALAVRA,SOMA_PALAVRA_ESTE,SOMA_TOTAL_ESTE,RATIO_PALAVRA_ESTE,SOMA_PALAVRA_OUTROS,SOMA_TOTAL_OUTROS,RATIO_PALAVRA_OUTROS,VEZES_MAIS_PROVAVEL_ESTE,VEZES_MAIS_PROVAVEL_OUTROS,PRESIDENTE
revolta,1.0,3246.0,3.08071,4.0,38832.0,1.03008,2.99076,0.33436,fernando-collor
revolução,2.0,3246.0,6.16143,48.0,38832.0,12.36094,0.49846,2.00618,fernando-collor
rico,1.0,3246.0,3.08071,1.0,38832.0,0.25752,11.96303,0.08359,fernando-collor
rigoroso,1.0,3246.0,3.08071,1.0,38832.0,0.25752,11.96303,0.08359,fernando-collor
rios,1.0,3246.0,3.08071,2.0,38832.0,0.51504,5.98152,0.16718,fernando-collor
riqueza,4.0,3246.0,12.32286,26.0,38832.0,6.69551,1.84047,0.54334,fernando-collor
risco,1.0,3246.0,3.08071,2.0,38832.0,0.51504,5.98152,0.16718,fernando-collor
sabem,2.0,3246.0,6.16143,8.0,38832.0,2.06016,2.99076,0.33436,fernando-collor
sabemos,4.0,3246.0,12.32286,10.0,38832.0,2.5752,4.78521,0.20898,fernando-collor
saber,1.0,3246.0,3.08071,9.0,38832.0,2.31768,1.32923,0.75232,fernando-collor
saberemos,1.0,3246.0,3.08071,1.0,38832.0,0.25752,11.96303,0.08359,fernando-collor
sabiamente,1.0,3246.0,3.08071,2.0,38832.0,0.51504,5.98152,0.16718,fernando-collor
sabidamente,1.0,3246.0,3.08071,2.0,38832.0,0.51504,5.98152,0.16718,fernando-collor
sagrado,1.0,3246.0,3.08071,3.0,38832.0,0.77256,3.98768,0.25077,fernando-collor
salvar,1.0,3246.0,3.08071,2.0,38832.0,0.51504,5.98152,0.16718,fernando-collor
salário,1.0,3246.0,3.08071,6.0,38832.0,1.54512,1.99384,0.50155,fernando-collor
salários,1.0,3246.0,3.08071,8.0,38832.0,2.06016,1.49538,0.66873,fernando-collor
saneamento,1.0,3246.0,3.08071,17.0,38832.0,4.37783,0.70371,1.42104,fernando-collor
sanear,2.0,3246.0,6.16143,3.0,38832.0,0.77256,7.97535,0.12539,fernando-collor
sangue,1.0,3246.0,3.08071,2.0,38832.0,0.51504,5.98152,0.16718,fernando-collor
satisfatório,1.0,3246.0,3.08071,1.0,38832.0,0.25752,11.96303,0.08359,fernando-collor
satisfação,1.0,3246.0,3.08071,9.0,38832.0,2.31768,1.32923,0.75232,fernando-collor
saúde,1.0,3246.0,3.08071,18.0,38832.0,4.63535,0.66461,1.50464,fernando-collor
secundário,1.0,3246.0,3.08071,5.0,38832.0,1.2876,2.39261,0.41795,fernando-collor
seguinte,1.0,3246.0,3.08071,4.0,38832.0,1.03008,2.99076,0.33436,fernando-collor
segura,2.0,3246.0,6.16143,7.0,38832.0,1.80264,3.41801,0.29257,fernando-collor
segurança,3.0,3246.0,9.24214,52.0,38832.0,13.39102,0.69017,1.44891,fernando-collor
seguro,1.0,3246.0,3.08071,11.0,38832.0,2.83272,1.08755,0.9195,fernando-collor
sei,2.0,3246.0,6.16143,28.0,38832.0,7.21055,0.8545,1.17027,fernando-collor
seio,1.0,3246.0,3.08071,3.0,38832.0,0.77256,3.98768,0.25077,fernando-collor
sempre,6.0,3246.0,18.48429,62.0,38832.0,15.96621,1.15771,0.86377,fernando-collor
senado,1.0,3246.0,3.08071,7.0,38832.0,1.80264,1.709,0.58514,fernando-collor
senadores,2.0,3246.0,6.16143,6.0,38832.0,1.54512,3.98768,0.25077,fernando-collor
sensibilidade,1.0,3246.0,3.08071,2.0,38832.0,0.51504,5.98152,0.16718,fernando-collor
sentido,6.0,3246.0,18.48429,35.0,38832.0,9.01319,2.05081,0.48761,fernando-collor
sentimento,2.0,3246.0,6.16143,19.0,38832.0,4.89287,1.25927,0.79411,fernando-collor
senão,2.0,3246.0,6.16143,14.0,38832.0,3.60527,1.709,0.58514,fernando-collor
ser,10.0,3246.0,30.80715,161.0,38832.0,41.46065,0.74305,1.34581,fernando-collor
servidores,1.0,3246.0,3.08071,6.0,38832.0,1.54512,1.99384,0.50155,fernando-collor
servir,2.0,3246.0,6.16143,12.0,38832.0,3.09023,1.99384,0.50155,fernando-collor
serviço,2.0,3246.0,6.16143,31.0,38832.0,7.98311,0.77181,1.29566,fernando-collor
setenta,1.0,3246.0,3.08071,1.0,38832.0,0.25752,11.96303,0.08359,fernando-collor
setor,1.0,3246.0,3.08071,29.0,38832.0,7.46807,0.41252,2.42413,fernando-collor
setores,1.0,3246.0,3.08071,20.0,38832.0,5.15039,0.59815,1.67182,fernando-collor
severa,1.0,3246.0,3.08071,3.0,38832.0,0.77256,3.98768,0.25077,fernando-collor
sido,2.0,3246.0,6.16143,20.0,38832.0,5.15039,1.1963,0.83591,fernando-collor
significa,1.0,3246.0,3.08071,17.0,38832.0,4.37783,0.70371,1.42104,fernando-collor
significado,1.0,3246.0,3.08071,5.0,38832.0,1.2876,2.39261,0.41795,fernando-collor
sim,1.0,3246.0,3.08071,12.0,38832.0,3.09023,0.99692,1.00309,fernando-collor
simpatia,1.0,3246.0,3.08071,5.0,38832.0,1.2876,2.39261,0.41795,fernando-collor
simples,1.0,3246.0,3.08071,16.0,38832.0,4.12031,0.74769,1.33745,fernando-collor
simplesmente,1.0,3246.0,3.08071,6.0,38832.0,1.54512,1.99384,0.50155,fernando-collor
sincera,1.0,3246.0,3.08071,3.0,38832.0,0.77256,3.98768,0.25077,fernando-collor
sinceramente,1.0,3246.0,3.08071,2.0,38832.0,0.51504,5.98152,0.16718,fernando-collor
sinceridade,2.0,3246.0,6.16143,3.0,38832.0,0.77256,7.97535,0.12539,fernando-collor
sincero,1.0,3246.0,3.08071,3.0,38832.0,0.77256,3.98768,0.25077,fernando-collor
singular,1.0,3246.0,3.08071,1.0,38832.0,0.25752,11.96303,0.08359,fernando-collor
