PALAVRA,SOMA_PALAVRA_ESTE,SOMA_TOTAL_ESTE,RATIO_PALAVRA_ESTE,SOMA_PALAVRA_OUTROS,SOMA_TOTAL_OUTROS,RATIO_PALAVRA_OUTROS,VEZES_MAIS_PROVAVEL_ESTE,VEZES_MAIS_PROVAVEL_OUTROS,PRESIDENTE
mudança,1.0,1408.0,7.10227,16.0,40670.0,3.9341,1.80531,0.55392,fernando-henrique-cardoso-2
mudanças,3.0,1408.0,21.30682,20.0,40670.0,4.91763,4.33274,0.2308,fernando-henrique-cardoso-2
mudar,1.0,1408.0,7.10227,13.0,40670.0,3.19646,2.22192,0.45006,fernando-henrique-cardoso-2
mudou,1.0,1408.0,7.10227,4.0,40670.0,0.98353,7.22124,0.13848,fernando-henrique-cardoso-2
muitos,1.0,1408.0,7.10227,22.0,40670.0,5.40939,1.31295,0.76164,fernando-henrique-cardoso-2
mulheres,1.0,1408.0,7.10227,15.0,40670.0,3.68822,1.92566,0.5193,fernando-henrique-cardoso-2
mundial,1.0,1408.0,7.10227,15.0,40670.0,3.68822,1.92566,0.5193,fernando-henrique-cardoso-2
mundo,4.0,1408.0,28.40909,89.0,40670.0,21.88345,1.2982,0.7703,fernando-henrique-cardoso-2
médias,1.0,1408.0,7.10227,4.0,40670.0,0.98353,7.22124,0.13848,fernando-henrique-cardoso-2
mês,1.0,1408.0,7.10227,5.0,40670.0,1.22941,5.77699,0.1731,fernando-henrique-cardoso-2
nabuco,2.0,1408.0,14.20455,3.0,40670.0,0.73764,19.25663,0.05193,fernando-henrique-cardoso-2
nacionais,2.0,1408.0,14.20455,21.0,40670.0,5.16351,2.75095,0.36351,fernando-henrique-cardoso-2
nacional,5.0,1408.0,35.51136,215.0,40670.0,52.86452,0.67174,1.48866,fernando-henrique-cardoso-2
nação,2.0,1408.0,14.20455,147.0,40670.0,36.14458,0.39299,2.54458,fernando-henrique-cardoso-2
necessidades,1.0,1408.0,7.10227,22.0,40670.0,5.40939,1.31295,0.76164,fernando-henrique-cardoso-2
necessitam,1.0,1408.0,7.10227,1.0,40670.0,0.24588,28.88494,0.03462,fernando-henrique-cardoso-2
necessárias,2.0,1408.0,14.20455,13.0,40670.0,3.19646,4.44384,0.22503,fernando-henrique-cardoso-2
necessário,2.0,1408.0,14.20455,33.0,40670.0,8.11409,1.7506,0.57123,fernando-henrique-cardoso-2
negros,1.0,1408.0,7.10227,4.0,40670.0,0.98353,7.22124,0.13848,fernando-henrique-cardoso-2
nesses,1.0,1408.0,7.10227,3.0,40670.0,0.73764,9.62831,0.10386,fernando-henrique-cardoso-2
nesta,3.0,1408.0,21.30682,34.0,40670.0,8.35997,2.54867,0.39236,fernando-henrique-cardoso-2
netos,1.0,1408.0,7.10227,3.0,40670.0,0.73764,9.62831,0.10386,fernando-henrique-cardoso-2
normas,1.0,1408.0,7.10227,13.0,40670.0,3.19646,2.22192,0.45006,fernando-henrique-cardoso-2
nova,2.0,1408.0,14.20455,32.0,40670.0,7.86821,1.80531,0.55392,fernando-henrique-cardoso-2
novas,3.0,1408.0,21.30682,36.0,40670.0,8.85173,2.40708,0.41544,fernando-henrique-cardoso-2
novo,2.0,1408.0,14.20455,37.0,40670.0,9.09761,1.56135,0.64047,fernando-henrique-cardoso-2
novos,2.0,1408.0,14.20455,36.0,40670.0,8.85173,1.60472,0.62316,fernando-henrique-cardoso-2
nunca,3.0,1408.0,21.30682,38.0,40670.0,9.3435,2.28039,0.43852,fernando-henrique-cardoso-2
objetivo,1.0,1408.0,7.10227,21.0,40670.0,5.16351,1.37547,0.72702,fernando-henrique-cardoso-2
obrigado,1.0,1408.0,7.10227,8.0,40670.0,1.96705,3.61062,0.27696,fernando-henrique-cardoso-2
obstante,1.0,1408.0,7.10227,4.0,40670.0,0.98353,7.22124,0.13848,fernando-henrique-cardoso-2
obter,1.0,1408.0,7.10227,8.0,40670.0,1.96705,3.61062,0.27696,fernando-henrique-cardoso-2
ocorrem,1.0,1408.0,7.10227,1.0,40670.0,0.24588,28.88494,0.03462,fernando-henrique-cardoso-2
ocorrer,1.0,1408.0,7.10227,2.0,40670.0,0.49176,14.44247,0.06924,fernando-henrique-cardoso-2
oitava,1.0,1408.0,7.10227,1.0,40670.0,0.24588,28.88494,0.03462,fernando-henrique-cardoso-2
olhos,2.0,1408.0,14.20455,11.0,40670.0,2.7047,5.25181,0.19041,fernando-henrique-cardoso-2
onde,3.0,1408.0,21.30682,38.0,40670.0,9.3435,2.28039,0.43852,fernando-henrique-cardoso-2
opinião,3.0,1408.0,21.30682,33.0,40670.0,8.11409,2.6259,0.38082,fernando-henrique-cardoso-2
oportunidade,3.0,1408.0,21.30682,9.0,40670.0,2.21293,9.62831,0.10386,fernando-henrique-cardoso-2
oportunidades,2.0,1408.0,14.20455,15.0,40670.0,3.68822,3.85133,0.25965,fernando-henrique-cardoso-2
oposição,1.0,1408.0,7.10227,5.0,40670.0,1.22941,5.77699,0.1731,fernando-henrique-cardoso-2
ora,1.0,1408.0,7.10227,10.0,40670.0,2.45881,2.88849,0.3462,fernando-henrique-cardoso-2
organismo,1.0,1408.0,7.10227,7.0,40670.0,1.72117,4.12642,0.24234,fernando-henrique-cardoso-2
organização,1.0,1408.0,7.10227,19.0,40670.0,4.67175,1.52026,0.65778,fernando-henrique-cardoso-2
organizações,1.0,1408.0,7.10227,3.0,40670.0,0.73764,9.62831,0.10386,fernando-henrique-cardoso-2
orgulhar,1.0,1408.0,7.10227,1.0,40670.0,0.24588,28.88494,0.03462,fernando-henrique-cardoso-2
orgulho,1.0,1408.0,7.10227,6.0,40670.0,1.47529,4.81416,0.20772,fernando-henrique-cardoso-2
orientação,1.0,1408.0,7.10227,8.0,40670.0,1.96705,3.61062,0.27696,fernando-henrique-cardoso-2
outras,2.0,1408.0,14.20455,22.0,40670.0,5.40939,2.6259,0.38082,fernando-henrique-cardoso-2
outro,1.0,1408.0,7.10227,29.0,40670.0,7.13056,0.99603,1.00398,fernando-henrique-cardoso-2
outros,3.0,1408.0,21.30682,53.0,40670.0,13.03172,1.635,0.61162,fernando-henrique-cardoso-2
ouvir,1.0,1408.0,7.10227,5.0,40670.0,1.22941,5.77699,0.1731,fernando-henrique-cardoso-2
ouço,1.0,1408.0,7.10227,2.0,40670.0,0.49176,14.44247,0.06924,fernando-henrique-cardoso-2
pago,1.0,1408.0,7.10227,1.0,40670.0,0.24588,28.88494,0.03462,fernando-henrique-cardoso-2
pais,1.0,1408.0,7.10227,1.0,40670.0,0.24588,28.88494,0.03462,fernando-henrique-cardoso-2
papel,1.0,1408.0,7.10227,41.0,40670.0,10.08114,0.70451,1.41942,fernando-henrique-cardoso-2
parceria,1.0,1408.0,7.10227,8.0,40670.0,1.96705,3.61062,0.27696,fernando-henrique-cardoso-2
participar,2.0,1408.0,14.20455,6.0,40670.0,1.47529,9.62831,0.10386,fernando-henrique-cardoso-2
participação,1.0,1408.0,7.10227,19.0,40670.0,4.67175,1.52026,0.65778,fernando-henrique-cardoso-2
partidos,3.0,1408.0,21.30682,26.0,40670.0,6.39292,3.33288,0.30004,fernando-henrique-cardoso-2
partidárias,1.0,1408.0,7.10227,6.0,40670.0,1.47529,4.81416,0.20772,fernando-henrique-cardoso-2
partir,1.0,1408.0,7.10227,14.0,40670.0,3.44234,2.06321,0.48468,fernando-henrique-cardoso-2
passado,2.0,1408.0,14.20455,26.0,40670.0,6.39292,2.22192,0.45006,fernando-henrique-cardoso-2
passam,1.0,1408.0,7.10227,3.0,40670.0,0.73764,9.62831,0.10386,fernando-henrique-cardoso-2
pastas,1.0,1408.0,7.10227,1.0,40670.0,0.24588,28.88494,0.03462,fernando-henrique-cardoso-2
paz,1.0,1408.0,7.10227,59.0,40670.0,14.50701,0.48958,2.04259,fernando-henrique-cardoso-2
país,16.0,1408.0,113.63636,270.0,40670.0,66.388,1.7117,0.58421,fernando-henrique-cardoso-2
países,2.0,1408.0,14.20455,58.0,40670.0,14.26113,0.99603,1.00398,fernando-henrique-cardoso-2
pensamento,1.0,1408.0,7.10227,21.0,40670.0,5.16351,1.37547,0.72702,fernando-henrique-cardoso-2
penso,1.0,1408.0,7.10227,6.0,40670.0,1.47529,4.81416,0.20772,fernando-henrique-cardoso-2
pequena,2.0,1408.0,14.20455,2.0,40670.0,0.49176,28.88494,0.03462,fernando-henrique-cardoso-2
pequenas,1.0,1408.0,7.10227,6.0,40670.0,1.47529,4.81416,0.20772,fernando-henrique-cardoso-2
perante,1.0,1408.0,7.10227,17.0,40670.0,4.17999,1.69911,0.58854,fernando-henrique-cardoso-2
percorrido,1.0,1408.0,7.10227,1.0,40670.0,0.24588,28.88494,0.03462,fernando-henrique-cardoso-2
persistência,1.0,1408.0,7.10227,3.0,40670.0,0.73764,9.62831,0.10386,fernando-henrique-cardoso-2
perspectivas,1.0,1408.0,7.10227,5.0,40670.0,1.22941,5.77699,0.1731,fernando-henrique-cardoso-2
pertence,1.0,1408.0,7.10227,1.0,40670.0,0.24588,28.88494,0.03462,fernando-henrique-cardoso-2
pertencido,1.0,1408.0,7.10227,1.0,40670.0,0.24588,28.88494,0.03462,fernando-henrique-cardoso-2
pertenço,1.0,1408.0,7.10227,3.0,40670.0,0.73764,9.62831,0.10386,fernando-henrique-cardoso-2
pesado,1.0,1408.0,7.10227,1.0,40670.0,0.24588,28.88494,0.03462,fernando-henrique-cardoso-2
pessoa,1.0,1408.0,7.10227,7.0,40670.0,1.72117,4.12642,0.24234,fernando-henrique-cardoso-2
planejar,1.0,1408.0,7.10227,1.0,40670.0,0.24588,28.88494,0.03462,fernando-henrique-cardoso-2
plano,1.0,1408.0,7.10227,26.0,40670.0,6.39292,1.11096,0.90012,fernando-henrique-cardoso-2
planos,1.0,1408.0,7.10227,6.0,40670.0,1.47529,4.81416,0.20772,fernando-henrique-cardoso-2
planta,1.0,1408.0,7.10227,1.0,40670.0,0.24588,28.88494,0.03462,fernando-henrique-cardoso-2
plena,1.0,1408.0,7.10227,14.0,40670.0,3.44234,2.06321,0.48468,fernando-henrique-cardoso-2
plural,1.0,1408.0,7.10227,1.0,40670.0,0.24588,28.88494,0.03462,fernando-henrique-cardoso-2
