PALAVRA,SOMA_PALAVRA_ESTE,SOMA_TOTAL_ESTE,RATIO_PALAVRA_ESTE,SOMA_PALAVRA_OUTROS,SOMA_TOTAL_OUTROS,RATIO_PALAVRA_OUTROS,VEZES_MAIS_PROVAVEL_ESTE,VEZES_MAIS_PROVAVEL_OUTROS,PRESIDENTE
abandono,1.0,1711.0,5.84454,2.0,40367.0,0.49545,11.79632,0.08477,fernando-henrique-cardoso-1
abertura,1.0,1711.0,5.84454,9.0,40367.0,2.22954,2.6214,0.38147,fernando-henrique-cardoso-1
abrir,1.0,1711.0,5.84454,9.0,40367.0,2.22954,2.6214,0.38147,fernando-henrique-cardoso-1
absoluta,2.0,1711.0,11.68907,10.0,40367.0,2.47727,4.71853,0.21193,fernando-henrique-cardoso-1
absorver,1.0,1711.0,5.84454,1.0,40367.0,0.24773,23.59264,0.04239,fernando-henrique-cardoso-1
acabamos,2.0,1711.0,11.68907,1.0,40367.0,0.24773,47.18527,0.02119,fernando-henrique-cardoso-1
acabar,4.0,1711.0,23.37814,4.0,40367.0,0.99091,23.59264,0.04239,fernando-henrique-cardoso-1
acesso,2.0,1711.0,11.68907,21.0,40367.0,5.20227,2.24692,0.44505,fernando-henrique-cardoso-1
acompanham,1.0,1711.0,5.84454,2.0,40367.0,0.49545,11.79632,0.08477,fernando-henrique-cardoso-1
acontecer,1.0,1711.0,5.84454,1.0,40367.0,0.24773,23.59264,0.04239,fernando-henrique-cardoso-1
acontecimentos,1.0,1711.0,5.84454,7.0,40367.0,1.73409,3.37038,0.2967,fernando-henrique-cardoso-1
acreditar,1.0,1711.0,5.84454,8.0,40367.0,1.98182,2.94908,0.33909,fernando-henrique-cardoso-1
acredito,1.0,1711.0,5.84454,1.0,40367.0,0.24773,23.59264,0.04239,fernando-henrique-cardoso-1
adaptação,1.0,1711.0,5.84454,1.0,40367.0,0.24773,23.59264,0.04239,fernando-henrique-cardoso-1
adequada,1.0,1711.0,5.84454,3.0,40367.0,0.74318,7.86421,0.12716,fernando-henrique-cardoso-1
adequadas,1.0,1711.0,5.84454,5.0,40367.0,1.23864,4.71853,0.21193,fernando-henrique-cardoso-1
adiante,1.0,1711.0,5.84454,4.0,40367.0,0.99091,5.89816,0.16954,fernando-henrique-cardoso-1
administração,2.0,1711.0,11.68907,30.0,40367.0,7.43181,1.57284,0.63579,fernando-henrique-cardoso-1
africano,1.0,1711.0,5.84454,1.0,40367.0,0.24773,23.59264,0.04239,fernando-henrique-cardoso-1
agora,1.0,1711.0,5.84454,39.0,40367.0,9.66136,0.60494,1.65306,fernando-henrique-cardoso-1
agradeço,1.0,1711.0,5.84454,7.0,40367.0,1.73409,3.37038,0.2967,fernando-henrique-cardoso-1
agruras,1.0,1711.0,5.84454,1.0,40367.0,0.24773,23.59264,0.04239,fernando-henrique-cardoso-1
ainda,3.0,1711.0,17.53361,110.0,40367.0,27.24998,0.64344,1.55416,fernando-henrique-cardoso-1
ajudar,1.0,1711.0,5.84454,7.0,40367.0,1.73409,3.37038,0.2967,fernando-henrique-cardoso-1
alfabetização,1.0,1711.0,5.84454,1.0,40367.0,0.24773,23.59264,0.04239,fernando-henrique-cardoso-1
algum,1.0,1711.0,5.84454,6.0,40367.0,1.48636,3.93211,0.25432,fernando-henrique-cardoso-1
algumas,2.0,1711.0,11.68907,9.0,40367.0,2.22954,5.24281,0.19074,fernando-henrique-cardoso-1
alguns,1.0,1711.0,5.84454,21.0,40367.0,5.20227,1.12346,0.89011,fernando-henrique-cardoso-1
alimentação,1.0,1711.0,5.84454,5.0,40367.0,1.23864,4.71853,0.21193,fernando-henrique-cardoso-1
alimentos,1.0,1711.0,5.84454,2.0,40367.0,0.49545,11.79632,0.08477,fernando-henrique-cardoso-1
aliás,1.0,1711.0,5.84454,6.0,40367.0,1.48636,3.93211,0.25432,fernando-henrique-cardoso-1
alta,1.0,1711.0,5.84454,21.0,40367.0,5.20227,1.12346,0.89011,fernando-henrique-cardoso-1
altas,1.0,1711.0,5.84454,4.0,40367.0,0.99091,5.89816,0.16954,fernando-henrique-cardoso-1
além,2.0,1711.0,11.68907,30.0,40367.0,7.43181,1.57284,0.63579,fernando-henrique-cardoso-1
amanhã,1.0,1711.0,5.84454,3.0,40367.0,0.74318,7.86421,0.12716,fernando-henrique-cardoso-1
ambiente,1.0,1711.0,5.84454,18.0,40367.0,4.45909,1.3107,0.76295,fernando-henrique-cardoso-1
amigos,1.0,1711.0,5.84454,16.0,40367.0,3.96363,1.47454,0.67818,fernando-henrique-cardoso-1
amor,2.0,1711.0,11.68907,12.0,40367.0,2.97273,3.93211,0.25432,fernando-henrique-cardoso-1
ampla,2.0,1711.0,11.68907,10.0,40367.0,2.47727,4.71853,0.21193,fernando-henrique-cardoso-1
ampliadas,1.0,1711.0,5.84454,1.0,40367.0,0.24773,23.59264,0.04239,fernando-henrique-cardoso-1
analfabetismo,1.0,1711.0,5.84454,1.0,40367.0,0.24773,23.59264,0.04239,fernando-henrique-cardoso-1
ano,2.0,1711.0,11.68907,34.0,40367.0,8.42272,1.3878,0.72056,fernando-henrique-cardoso-1
anos,6.0,1711.0,35.06721,68.0,40367.0,16.84544,2.0817,0.48038,fernando-henrique-cardoso-1
antes,2.0,1711.0,11.68907,41.0,40367.0,10.15681,1.15086,0.86892,fernando-henrique-cardoso-1
apartheid,1.0,1711.0,5.84454,1.0,40367.0,0.24773,23.59264,0.04239,fernando-henrique-cardoso-1
apenas,3.0,1711.0,17.53361,46.0,40367.0,11.39545,1.53865,0.64992,fernando-henrique-cardoso-1
apesar,2.0,1711.0,11.68907,13.0,40367.0,3.22045,3.62964,0.27551,fernando-henrique-cardoso-1
apoio,7.0,1711.0,40.91175,52.0,40367.0,12.88181,3.17593,0.31487,fernando-henrique-cardoso-1
aprofundar,1.0,1711.0,5.84454,4.0,40367.0,0.99091,5.89816,0.16954,fernando-henrique-cardoso-1
aproveitamento,1.0,1711.0,5.84454,1.0,40367.0,0.24773,23.59264,0.04239,fernando-henrique-cardoso-1
aprovou,1.0,1711.0,5.84454,2.0,40367.0,0.49545,11.79632,0.08477,fernando-henrique-cardoso-1
aqui,2.0,1711.0,11.68907,49.0,40367.0,12.13863,0.96296,1.03846,fernando-henrique-cardoso-1
arbítrio,1.0,1711.0,5.84454,6.0,40367.0,1.48636,3.93211,0.25432,fernando-henrique-cardoso-1
armadas,2.0,1711.0,11.68907,25.0,40367.0,6.19318,1.88741,0.52983,fernando-henrique-cardoso-1
artistas,1.0,1711.0,5.84454,2.0,40367.0,0.49545,11.79632,0.08477,fernando-henrique-cardoso-1
assegurar,2.0,1711.0,11.68907,21.0,40367.0,5.20227,2.24692,0.44505,fernando-henrique-cardoso-1
assim,5.0,1711.0,29.22268,85.0,40367.0,21.0568,1.3878,0.72056,fernando-henrique-cardoso-1
assumiam,1.0,1711.0,5.84454,1.0,40367.0,0.24773,23.59264,0.04239,fernando-henrique-cardoso-1
assumo,1.0,1711.0,5.84454,8.0,40367.0,1.98182,2.94908,0.33909,fernando-henrique-cardoso-1
atacar,1.0,1711.0,5.84454,3.0,40367.0,0.74318,7.86421,0.12716,fernando-henrique-cardoso-1
atendimento,1.0,1711.0,5.84454,4.0,40367.0,0.99091,5.89816,0.16954,fernando-henrique-cardoso-1
atento,1.0,1711.0,5.84454,4.0,40367.0,0.99091,5.89816,0.16954,fernando-henrique-cardoso-1
atentos,1.0,1711.0,5.84454,3.0,40367.0,0.74318,7.86421,0.12716,fernando-henrique-cardoso-1
atenção,1.0,1711.0,5.84454,26.0,40367.0,6.4409,0.90741,1.10204,fernando-henrique-cardoso-1
atitudes,1.0,1711.0,5.84454,1.0,40367.0,0.24773,23.59264,0.04239,fernando-henrique-cardoso-1
ativa,1.0,1711.0,5.84454,5.0,40367.0,1.23864,4.71853,0.21193,fernando-henrique-cardoso-1
ato,1.0,1711.0,5.84454,19.0,40367.0,4.70681,1.24172,0.80534,fernando-henrique-cardoso-1
atraso,1.0,1711.0,5.84454,1.0,40367.0,0.24773,23.59264,0.04239,fernando-henrique-cardoso-1
através,1.0,1711.0,5.84454,27.0,40367.0,6.68863,0.8738,1.14442,fernando-henrique-cardoso-1
aumenta,1.0,1711.0,5.84454,4.0,40367.0,0.99091,5.89816,0.16954,fernando-henrique-cardoso-1
automaticamente,1.0,1711.0,5.84454,2.0,40367.0,0.49545,11.79632,0.08477,fernando-henrique-cardoso-1
autoridades,1.0,1711.0,5.84454,5.0,40367.0,1.23864,4.71853,0.21193,fernando-henrique-cardoso-1
autoritarismo,1.0,1711.0,5.84454,1.0,40367.0,0.24773,23.59264,0.04239,fernando-henrique-cardoso-1
avô,1.0,1711.0,5.84454,2.0,40367.0,0.49545,11.79632,0.08477,fernando-henrique-cardoso-1
ação,4.0,1711.0,23.37814,59.0,40367.0,14.6159,1.5995,0.6252,fernando-henrique-cardoso-1
ações,2.0,1711.0,11.68907,11.0,40367.0,2.725,4.28957,0.23312,fernando-henrique-cardoso-1
às,2.0,1711.0,11.68907,1.0,40367.0,0.24773,47.18527,0.02119,fernando-henrique-cardoso-1
áfrica,1.0,1711.0,5.84454,6.0,40367.0,1.48636,3.93211,0.25432,fernando-henrique-cardoso-1
ásia,1.0,1711.0,5.84454,2.0,40367.0,0.49545,11.79632,0.08477,fernando-henrique-cardoso-1
base,3.0,1711.0,17.53361,27.0,40367.0,6.68863,2.6214,0.38147,fernando-henrique-cardoso-1
bem,2.0,1711.0,11.68907,92.0,40367.0,22.79089,0.51288,1.94976,fernando-henrique-cardoso-1
bem-estar,1.0,1711.0,5.84454,11.0,40367.0,2.725,2.14479,0.46625,fernando-henrique-cardoso-1
beneficiários,1.0,1711.0,5.84454,3.0,40367.0,0.74318,7.86421,0.12716,fernando-henrique-cardoso-1
boa,2.0,1711.0,11.68907,14.0,40367.0,3.46818,3.37038,0.2967,fernando-henrique-cardoso-1
boas,1.0,1711.0,5.84454,4.0,40367.0,0.99091,5.89816,0.16954,fernando-henrique-cardoso-1
