PALAVRA,SOMA_PALAVRA_ESTE,SOMA_TOTAL_ESTE,RATIO_PALAVRA_ESTE,SOMA_PALAVRA_OUTROS,SOMA_TOTAL_OUTROS,RATIO_PALAVRA_OUTROS,VEZES_MAIS_PROVAVEL_ESTE,VEZES_MAIS_PROVAVEL_OUTROS,PRESIDENTE
assinada,1.0,2081.0,4.80538,1.0,39997.0,0.25002,19.22009,0.05203,lula-2
assumir,1.0,2081.0,4.80538,12.0,39997.0,3.00023,1.60167,0.62435,lula-2
atento,1.0,2081.0,4.80538,4.0,39997.0,1.00008,4.80502,0.20812,lula-2
atingir,1.0,2081.0,4.80538,6.0,39997.0,1.50011,3.20335,0.31217,lula-2
ativa,1.0,2081.0,4.80538,5.0,39997.0,1.25009,3.84402,0.26014,lula-2
atividade,1.0,2081.0,4.80538,18.0,39997.0,4.50034,1.06778,0.93652,lula-2
atrás,3.0,2081.0,14.41615,1.0,39997.0,0.25002,57.66026,0.01734,lula-2
atualização,1.0,2081.0,4.80538,1.0,39997.0,0.25002,19.22009,0.05203,lula-2
aumentar,2.0,2081.0,9.61076,8.0,39997.0,2.00015,4.80502,0.20812,lula-2
aumento,1.0,2081.0,4.80538,20.0,39997.0,5.00038,0.961,1.04058,lula-2
automaticamente,1.0,2081.0,4.80538,2.0,39997.0,0.50004,9.61004,0.10406,lula-2
autêntico,1.0,2081.0,4.80538,3.0,39997.0,0.75006,6.4067,0.15609,lula-2
avançar,5.0,2081.0,24.02691,12.0,39997.0,3.00023,8.00837,0.12487,lula-2
avanço,1.0,2081.0,4.80538,9.0,39997.0,2.25017,2.13557,0.46826,lula-2
avanços,2.0,2081.0,9.61076,1.0,39997.0,0.25002,38.44017,0.02601,lula-2
aéreo,1.0,2081.0,4.80538,1.0,39997.0,0.25002,19.22009,0.05203,lula-2
baixa,2.0,2081.0,9.61076,6.0,39997.0,1.50011,6.4067,0.15609,lula-2
bem,4.0,2081.0,19.22153,90.0,39997.0,22.50169,0.85423,1.17065,lula-2
beneficiários,1.0,2081.0,4.80538,3.0,39997.0,0.75006,6.4067,0.15609,lula-2
bens,2.0,2081.0,9.61076,7.0,39997.0,1.75013,5.49145,0.1821,lula-2
bolsa,1.0,2081.0,4.80538,2.0,39997.0,0.50004,9.61004,0.10406,lula-2
bolsas,1.0,2081.0,4.80538,1.0,39997.0,0.25002,19.22009,0.05203,lula-2
brasil,24.0,2081.0,115.32917,256.0,39997.0,64.0048,1.80188,0.55497,lula-2
brasileira,3.0,2081.0,14.41615,66.0,39997.0,16.50124,0.87364,1.14464,lula-2
brasileiras,3.0,2081.0,14.41615,32.0,39997.0,8.0006,1.80188,0.55497,lula-2
brasileiro,2.0,2081.0,9.61076,107.0,39997.0,26.75201,0.35925,2.78355,lula-2
brasileiros,3.0,2081.0,14.41615,124.0,39997.0,31.00233,0.465,2.15053,lula-2
busca,1.0,2081.0,4.80538,13.0,39997.0,3.25024,1.47847,0.67638,lula-2
básica,2.0,2081.0,9.61076,4.0,39997.0,1.00008,9.61004,0.10406,lula-2
básico,1.0,2081.0,4.80538,8.0,39997.0,2.00015,2.40251,0.41623,lula-2
básicos,1.0,2081.0,4.80538,6.0,39997.0,1.50011,3.20335,0.31217,lula-2
cabe-me,1.0,2081.0,4.80538,2.0,39997.0,0.50004,9.61004,0.10406,lula-2
caberá,1.0,2081.0,4.80538,3.0,39997.0,0.75006,6.4067,0.15609,lula-2
cada,5.0,2081.0,24.02691,92.0,39997.0,23.00173,1.04457,0.95733,lula-2
calheiros,1.0,2081.0,4.80538,1.0,39997.0,0.25002,19.22009,0.05203,lula-2
camadas,2.0,2081.0,9.61076,1.0,39997.0,0.25002,38.44017,0.02601,lula-2
caminhada,1.0,2081.0,4.80538,6.0,39997.0,1.50011,3.20335,0.31217,lula-2
caminho,2.0,2081.0,9.61076,28.0,39997.0,7.00053,1.37286,0.7284,lula-2
caminhos,2.0,2081.0,9.61076,12.0,39997.0,3.00023,3.20335,0.31217,lula-2
campanha,1.0,2081.0,4.80538,24.0,39997.0,6.00045,0.80084,1.24869,lula-2
campos,2.0,2081.0,9.61076,14.0,39997.0,3.50026,2.74573,0.3642,lula-2
capaz,7.0,2081.0,33.63767,19.0,39997.0,4.75036,7.08108,0.14122,lula-2
capazes,3.0,2081.0,14.41615,14.0,39997.0,3.50026,4.11859,0.2428,lula-2
capital,2.0,2081.0,9.61076,30.0,39997.0,7.50056,1.28134,0.78043,lula-2
carentes,1.0,2081.0,4.80538,1.0,39997.0,0.25002,19.22009,0.05203,lula-2
carteira,1.0,2081.0,4.80538,3.0,39997.0,0.75006,6.4067,0.15609,lula-2
casa,4.0,2081.0,19.22153,21.0,39997.0,5.25039,3.66097,0.27315,lula-2
causa,2.0,2081.0,9.61076,21.0,39997.0,5.25039,1.83048,0.5463,lula-2
cena,1.0,2081.0,4.80538,1.0,39997.0,0.25002,19.22009,0.05203,lula-2
centro,2.0,2081.0,9.61076,9.0,39997.0,2.25017,4.27113,0.23413,lula-2
certo,2.0,2081.0,9.61076,29.0,39997.0,7.25054,1.32552,0.75442,lula-2
certos,1.0,2081.0,4.80538,6.0,39997.0,1.50011,3.20335,0.31217,lula-2
chama,1.0,2081.0,4.80538,2.0,39997.0,0.50004,9.61004,0.10406,lula-2
chefes,1.0,2081.0,4.80538,28.0,39997.0,7.00053,0.68643,1.45681,lula-2
chegar,1.0,2081.0,4.80538,10.0,39997.0,2.50019,1.92201,0.52029,lula-2
chegue,1.0,2081.0,4.80538,2.0,39997.0,0.50004,9.61004,0.10406,lula-2
cidadania,4.0,2081.0,19.22153,14.0,39997.0,3.50026,5.49145,0.1821,lula-2
cidades,3.0,2081.0,14.41615,10.0,39997.0,2.50019,5.76603,0.17343,lula-2
cientistas,1.0,2081.0,4.80538,2.0,39997.0,0.50004,9.61004,0.10406,lula-2
científicos,1.0,2081.0,4.80538,1.0,39997.0,0.25002,19.22009,0.05203,lula-2
cinco,1.0,2081.0,4.80538,8.0,39997.0,2.00015,2.40251,0.41623,lula-2
civil,2.0,2081.0,9.61076,18.0,39997.0,4.50034,2.13557,0.46826,lula-2
civilização,1.0,2081.0,4.80538,11.0,39997.0,2.75021,1.74728,0.57232,lula-2
ciência,1.0,2081.0,4.80538,6.0,39997.0,1.50011,3.20335,0.31217,lula-2
clara,1.0,2081.0,4.80538,4.0,39997.0,1.00008,4.80502,0.20812,lula-2
claro,2.0,2081.0,9.61076,5.0,39997.0,1.25009,7.68803,0.13007,lula-2
classes,1.0,2081.0,4.80538,34.0,39997.0,8.50064,0.5653,1.76898,lula-2
