PALAVRA,SOMA_PALAVRA_ESTE,SOMA_TOTAL_ESTE,RATIO_PALAVRA_ESTE,SOMA_PALAVRA_OUTROS,SOMA_TOTAL_OUTROS,RATIO_PALAVRA_OUTROS,VEZES_MAIS_PROVAVEL_ESTE,VEZES_MAIS_PROVAVEL_OUTROS,PRESIDENTE
trabalhar,1.0,1947.0,5.13611,17.0,40131.0,4.23613,1.21245,0.82477,getulio-vargas-3
trabalho,5.0,1947.0,25.68053,82.0,40131.0,20.43308,1.25681,0.79566,getulio-vargas-3
tradicionais,2.0,1947.0,10.27221,2.0,40131.0,0.49837,20.61171,0.04852,getulio-vargas-3
tradicional,1.0,1947.0,5.13611,3.0,40131.0,0.74755,6.87057,0.14555,getulio-vargas-3
transferência,1.0,1947.0,5.13611,3.0,40131.0,0.74755,6.87057,0.14555,getulio-vargas-3
transformada,1.0,1947.0,5.13611,3.0,40131.0,0.74755,6.87057,0.14555,getulio-vargas-3
transformado,1.0,1947.0,5.13611,1.0,40131.0,0.24918,20.61171,0.04852,getulio-vargas-3
transformaram,1.0,1947.0,5.13611,1.0,40131.0,0.24918,20.61171,0.04852,getulio-vargas-3
transporte,1.0,1947.0,5.13611,9.0,40131.0,2.24266,2.29019,0.43664,getulio-vargas-3
traçados,1.0,1947.0,5.13611,1.0,40131.0,0.24918,20.61171,0.04852,getulio-vargas-3
traços,1.0,1947.0,5.13611,2.0,40131.0,0.49837,10.30586,0.09703,getulio-vargas-3
tribuna,1.0,1947.0,5.13611,1.0,40131.0,0.24918,20.61171,0.04852,getulio-vargas-3
tributo,1.0,1947.0,5.13611,1.0,40131.0,0.24918,20.61171,0.04852,getulio-vargas-3
trigo,1.0,1947.0,5.13611,1.0,40131.0,0.24918,20.61171,0.04852,getulio-vargas-3
trouxe,1.0,1947.0,5.13611,10.0,40131.0,2.49184,2.06117,0.48516,getulio-vargas-3
turbulência,1.0,1947.0,5.13611,1.0,40131.0,0.24918,20.61171,0.04852,getulio-vargas-3
turno,1.0,1947.0,5.13611,3.0,40131.0,0.74755,6.87057,0.14555,getulio-vargas-3
tão,2.0,1947.0,10.27221,74.0,40131.0,18.43961,0.55707,1.7951,getulio-vargas-3
têm,1.0,1947.0,5.13611,44.0,40131.0,10.96409,0.46845,2.13471,getulio-vargas-3
unidade,2.0,1947.0,10.27221,12.0,40131.0,2.99021,3.43529,0.2911,getulio-vargas-3
universal,1.0,1947.0,5.13611,6.0,40131.0,1.4951,3.43529,0.2911,getulio-vargas-3
urgente,2.0,1947.0,10.27221,8.0,40131.0,1.99347,5.15293,0.19406,getulio-vargas-3
urnas,1.0,1947.0,5.13611,11.0,40131.0,2.74102,1.87379,0.53368,getulio-vargas-3
última,2.0,1947.0,10.27221,1.0,40131.0,0.24918,41.22342,0.02426,getulio-vargas-3
único,1.0,1947.0,5.13611,5.0,40131.0,1.24592,4.12234,0.24258,getulio-vargas-3
útil,1.0,1947.0,5.13611,3.0,40131.0,0.74755,6.87057,0.14555,getulio-vargas-3
valia,1.0,1947.0,5.13611,1.0,40131.0,0.24918,20.61171,0.04852,getulio-vargas-3
valor,1.0,1947.0,5.13611,25.0,40131.0,6.2296,0.82447,1.2129,getulio-vargas-3
valores,1.0,1947.0,5.13611,27.0,40131.0,6.72797,0.7634,1.30993,getulio-vargas-3
valorizar,1.0,1947.0,5.13611,13.0,40131.0,3.23939,1.58552,0.63071,getulio-vargas-3
vamos,1.0,1947.0,5.13611,69.0,40131.0,17.19369,0.29872,3.34761,getulio-vargas-3
vasto,1.0,1947.0,5.13611,8.0,40131.0,1.99347,2.57646,0.38813,getulio-vargas-3
vazada,1.0,1947.0,5.13611,1.0,40131.0,0.24918,20.61171,0.04852,getulio-vargas-3
velhos,2.0,1947.0,10.27221,5.0,40131.0,1.24592,8.24468,0.12129,getulio-vargas-3
vem,1.0,1947.0,5.13611,17.0,40131.0,4.23613,1.21245,0.82477,getulio-vargas-3
ver,1.0,1947.0,5.13611,15.0,40131.0,3.73776,1.37411,0.72774,getulio-vargas-3
verdade,1.0,1947.0,5.13611,25.0,40131.0,6.2296,0.82447,1.2129,getulio-vargas-3
verdadeira,1.0,1947.0,5.13611,14.0,40131.0,3.48857,1.47227,0.67923,getulio-vargas-3
verdadeiros,1.0,1947.0,5.13611,3.0,40131.0,0.74755,6.87057,0.14555,getulio-vargas-3
vezes,2.0,1947.0,10.27221,25.0,40131.0,6.2296,1.64894,0.60645,getulio-vargas-3
vias,1.0,1947.0,5.13611,4.0,40131.0,0.99674,5.15293,0.19406,getulio-vargas-3
vida,9.0,1947.0,46.22496,102.0,40131.0,25.41676,1.81868,0.54985,getulio-vargas-3
vigilante,1.0,1947.0,5.13611,3.0,40131.0,0.74755,6.87057,0.14555,getulio-vargas-3
vinha,1.0,1947.0,5.13611,1.0,40131.0,0.24918,20.61171,0.04852,getulio-vargas-3
vinte,1.0,1947.0,5.13611,3.0,40131.0,0.74755,6.87057,0.14555,getulio-vargas-3
violência,1.0,1947.0,5.13611,12.0,40131.0,2.99021,1.71764,0.58219,getulio-vargas-3
virtude,2.0,1947.0,10.27221,2.0,40131.0,0.49837,20.61171,0.04852,getulio-vargas-3
visto,1.0,1947.0,5.13611,2.0,40131.0,0.49837,10.30586,0.09703,getulio-vargas-3
vital,1.0,1947.0,5.13611,4.0,40131.0,0.99674,5.15293,0.19406,getulio-vargas-3
vitalidade,1.0,1947.0,5.13611,7.0,40131.0,1.74429,2.94453,0.33961,getulio-vargas-3
vivas,1.0,1947.0,5.13611,5.0,40131.0,1.24592,4.12234,0.24258,getulio-vargas-3
vivem,2.0,1947.0,10.27221,5.0,40131.0,1.24592,8.24468,0.12129,getulio-vargas-3
volume,2.0,1947.0,10.27221,3.0,40131.0,0.74755,13.74114,0.07277,getulio-vargas-3
vontade,2.0,1947.0,10.27221,46.0,40131.0,11.46246,0.89616,1.11587,getulio-vargas-3
vésperas,1.0,1947.0,5.13611,1.0,40131.0,0.24918,20.61171,0.04852,getulio-vargas-3
óbvio,1.0,1947.0,5.13611,1.0,40131.0,0.24918,20.61171,0.04852,getulio-vargas-3
órgão,2.0,1947.0,10.27221,1.0,40131.0,0.24918,41.22342,0.02426,getulio-vargas-3
órgãos,1.0,1947.0,5.13611,15.0,40131.0,3.73776,1.37411,0.72774,getulio-vargas-3
ônus,2.0,1947.0,10.27221,5.0,40131.0,1.24592,8.24468,0.12129,getulio-vargas-3
