PALAVRA,SOMA_PALAVRA_ESTE,SOMA_TOTAL_ESTE,RATIO_PALAVRA_ESTE,SOMA_PALAVRA_OUTROS,SOMA_TOTAL_OUTROS,RATIO_PALAVRA_OUTROS,VEZES_MAIS_PROVAVEL_ESTE,VEZES_MAIS_PROVAVEL_OUTROS,PRESIDENTE
últimos,1.0,317.0,31.54574,14.0,41761.0,3.35241,9.40987,0.10627,itamar-franco
única,1.0,317.0,31.54574,5.0,41761.0,1.19729,26.34763,0.03795,itamar-franco
valores,2.0,317.0,63.09148,26.0,41761.0,6.2259,10.13371,0.09868,itamar-franco
vida,3.0,317.0,94.63722,108.0,41761.0,25.86145,3.65939,0.27327,itamar-franco
vigilância,1.0,317.0,31.54574,4.0,41761.0,0.95783,32.93454,0.03036,itamar-franco
vive,1.0,317.0,31.54574,6.0,41761.0,1.43675,21.95636,0.04554,itamar-franco
vontade,1.0,317.0,31.54574,47.0,41761.0,11.25452,2.80294,0.35677,itamar-franco
vossas,1.0,317.0,31.54574,9.0,41761.0,2.15512,14.63757,0.06832,itamar-franco
várias,1.0,317.0,31.54574,3.0,41761.0,0.71837,43.91272,0.02277,itamar-franco
área,1.0,317.0,31.54574,24.0,41761.0,5.74699,5.48909,0.18218,itamar-franco
