PALAVRA,SOMA_PALAVRA_ESTE,SOMA_TOTAL_ESTE,RATIO_PALAVRA_ESTE,SOMA_PALAVRA_OUTROS,SOMA_TOTAL_OUTROS,RATIO_PALAVRA_OUTROS,VEZES_MAIS_PROVAVEL_ESTE,VEZES_MAIS_PROVAVEL_OUTROS,PRESIDENTE
pedra,1.0,2170.0,4.60829,2.0,39908.0,0.50115,9.19539,0.10875,jose-sarney
pequenas,1.0,2170.0,4.60829,6.0,39908.0,1.50346,3.06513,0.32625,jose-sarney
pequenos,2.0,2170.0,9.21659,11.0,39908.0,2.75634,3.34378,0.29906,jose-sarney
perenidade,1.0,2170.0,4.60829,2.0,39908.0,0.50115,9.19539,0.10875,jose-sarney
permanecer,1.0,2170.0,4.60829,2.0,39908.0,0.50115,9.19539,0.10875,jose-sarney
permita,1.0,2170.0,4.60829,3.0,39908.0,0.75173,6.13026,0.16313,jose-sarney
permitem,1.0,2170.0,4.60829,4.0,39908.0,1.00231,4.5977,0.2175,jose-sarney
permitir,2.0,2170.0,9.21659,5.0,39908.0,1.25288,7.35631,0.13594,jose-sarney
permitirá,2.0,2170.0,9.21659,1.0,39908.0,0.25058,36.78157,0.02719,jose-sarney
perspectiva,3.0,2170.0,13.82488,10.0,39908.0,2.50576,5.51724,0.18125,jose-sarney
perspectivas,1.0,2170.0,4.60829,5.0,39908.0,1.25288,3.67816,0.27188,jose-sarney
período,2.0,2170.0,9.21659,23.0,39908.0,5.76326,1.5992,0.62531,jose-sarney
pesquisa,2.0,2170.0,9.21659,6.0,39908.0,1.50346,6.13026,0.16313,jose-sarney
pessimismo,2.0,2170.0,9.21659,1.0,39908.0,0.25058,36.78157,0.02719,jose-sarney
pessoal,1.0,2170.0,4.60829,14.0,39908.0,3.50807,1.31363,0.76125,jose-sarney
pessoas,1.0,2170.0,4.60829,23.0,39908.0,5.76326,0.7996,1.25063,jose-sarney
pior,2.0,2170.0,9.21659,2.0,39908.0,0.50115,18.39078,0.05438,jose-sarney
planejamento,2.0,2170.0,9.21659,6.0,39908.0,1.50346,6.13026,0.16313,jose-sarney
plano,4.0,2170.0,18.43318,23.0,39908.0,5.76326,3.1984,0.31266,jose-sarney
plena,1.0,2170.0,4.60829,14.0,39908.0,3.50807,1.31363,0.76125,jose-sarney
plenamente,1.0,2170.0,4.60829,4.0,39908.0,1.00231,4.5977,0.2175,jose-sarney
pleno,1.0,2170.0,4.60829,6.0,39908.0,1.50346,3.06513,0.32625,jose-sarney
pobre,1.0,2170.0,4.60829,5.0,39908.0,1.25288,3.67816,0.27188,jose-sarney
pobres,6.0,2170.0,27.64977,14.0,39908.0,3.50807,7.88176,0.12688,jose-sarney
pobreza,2.0,2170.0,9.21659,17.0,39908.0,4.2598,2.16362,0.46219,jose-sarney
pode,6.0,2170.0,27.64977,65.0,39908.0,16.28746,1.69761,0.58906,jose-sarney
pode-se,1.0,2170.0,4.60829,1.0,39908.0,0.25058,18.39078,0.05438,jose-sarney
podem,2.0,2170.0,9.21659,24.0,39908.0,6.01383,1.53257,0.6525,jose-sarney
podemos,6.0,2170.0,27.64977,22.0,39908.0,5.51268,5.01567,0.19938,jose-sarney
poder,4.0,2170.0,18.43318,107.0,39908.0,26.81167,0.68751,1.45453,jose-sarney
poderá,1.0,2170.0,4.60829,12.0,39908.0,3.00692,1.53257,0.6525,jose-sarney
pois,2.0,2170.0,9.21659,42.0,39908.0,10.52421,0.87575,1.14188,jose-sarney
poluição,1.0,2170.0,4.60829,1.0,39908.0,0.25058,18.39078,0.05438,jose-sarney
política,10.0,2170.0,46.08295,161.0,39908.0,40.34279,1.14228,0.87544,jose-sarney
político,5.0,2170.0,23.04147,29.0,39908.0,7.26671,3.17082,0.31538,jose-sarney
políticos,5.0,2170.0,23.04147,15.0,39908.0,3.75864,6.13026,0.16313,jose-sarney
ponto,1.0,2170.0,4.60829,11.0,39908.0,2.75634,1.67189,0.59813,jose-sarney
pontos,1.0,2170.0,4.60829,4.0,39908.0,1.00231,4.5977,0.2175,jose-sarney
popular,1.0,2170.0,4.60829,37.0,39908.0,9.27132,0.49705,2.01188,jose-sarney
população,1.0,2170.0,4.60829,24.0,39908.0,6.01383,0.76628,1.305,jose-sarney
porque,1.0,2170.0,4.60829,57.0,39908.0,14.28285,0.32265,3.09938,jose-sarney
porta,1.0,2170.0,4.60829,2.0,39908.0,0.50115,9.19539,0.10875,jose-sarney
portanto,1.0,2170.0,4.60829,29.0,39908.0,7.26671,0.63416,1.57688,jose-sarney
portas,1.0,2170.0,4.60829,5.0,39908.0,1.25288,3.67816,0.27188,jose-sarney
porém,1.0,2170.0,4.60829,27.0,39908.0,6.76556,0.68114,1.46813,jose-sarney
posição,1.0,2170.0,4.60829,14.0,39908.0,3.50807,1.31363,0.76125,jose-sarney
possa,2.0,2170.0,9.21659,21.0,39908.0,5.2621,1.7515,0.57094,jose-sarney
possibilidades,2.0,2170.0,9.21659,6.0,39908.0,1.50346,6.13026,0.16313,jose-sarney
posso,3.0,2170.0,13.82488,5.0,39908.0,1.25288,11.03447,0.09063,jose-sarney
possuíam,1.0,2170.0,4.60829,1.0,39908.0,0.25058,18.39078,0.05438,jose-sarney
possível,2.0,2170.0,9.21659,28.0,39908.0,7.01614,1.31363,0.76125,jose-sarney
postura,2.0,2170.0,9.21659,2.0,39908.0,0.50115,18.39078,0.05438,jose-sarney
potencial,3.0,2170.0,13.82488,7.0,39908.0,1.75403,7.88176,0.12688,jose-sarney
potências,1.0,2170.0,4.60829,5.0,39908.0,1.25288,3.67816,0.27188,jose-sarney
pouco,5.0,2170.0,23.04147,30.0,39908.0,7.51729,3.06513,0.32625,jose-sarney
poucos,1.0,2170.0,4.60829,9.0,39908.0,2.25519,2.04342,0.48938,jose-sarney
povo,10.0,2170.0,46.08295,205.0,39908.0,51.36815,0.89711,1.11469,jose-sarney
povos,4.0,2170.0,18.43318,41.0,39908.0,10.27363,1.79422,0.55734,jose-sarney
prazo,1.0,2170.0,4.60829,8.0,39908.0,2.00461,2.29885,0.435,jose-sarney
praças,1.0,2170.0,4.60829,3.0,39908.0,0.75173,6.13026,0.16313,jose-sarney
precisa,2.0,2170.0,9.21659,13.0,39908.0,3.25749,2.82935,0.35344,jose-sarney
precisamos,1.0,2170.0,4.60829,22.0,39908.0,5.51268,0.83594,1.19625,jose-sarney
preciso,7.0,2170.0,32.25806,47.0,39908.0,11.77709,2.73905,0.36509,jose-sarney
