PALAVRA,SOMA_PALAVRA_ESTE,SOMA_TOTAL_ESTE,RATIO_PALAVRA_ESTE,SOMA_PALAVRA_OUTROS,SOMA_TOTAL_OUTROS,RATIO_PALAVRA_OUTROS,VEZES_MAIS_PROVAVEL_ESTE,VEZES_MAIS_PROVAVEL_OUTROS,PRESIDENTE
verdadeiro,2.0,631.0,31.69572,6.0,41447.0,1.44763,21.89488,0.04567,jair-bolsonaro-1
vice-presidente,1.0,631.0,15.84786,21.0,41447.0,5.06671,3.12784,0.31971,jair-bolsonaro-1
vida,3.0,631.0,47.54358,108.0,41447.0,26.05737,1.82457,0.54807,jair-bolsonaro-1
vidas,1.0,631.0,15.84786,3.0,41447.0,0.72382,21.89488,0.04567,jair-bolsonaro-1
vir,1.0,631.0,15.84786,1.0,41447.0,0.24127,65.68463,0.01522,jair-bolsonaro-1
visto,1.0,631.0,15.84786,2.0,41447.0,0.48254,32.84231,0.03045,jair-bolsonaro-1
vivo,1.0,631.0,15.84786,7.0,41447.0,1.6889,9.38352,0.10657,jair-bolsonaro-1
volto,2.0,631.0,31.69572,4.0,41447.0,0.96509,32.84231,0.03045,jair-bolsonaro-1
vontade,2.0,631.0,31.69572,46.0,41447.0,11.09851,2.85585,0.35016,jair-bolsonaro-1
voz,1.0,631.0,15.84786,5.0,41447.0,1.20636,13.13693,0.07612,jair-bolsonaro-1
ética,1.0,631.0,15.84786,5.0,41447.0,1.20636,13.13693,0.07612,jair-bolsonaro-1
êxito,1.0,631.0,15.84786,10.0,41447.0,2.41272,6.56846,0.15224,jair-bolsonaro-1
única,1.0,631.0,15.84786,4.0,41447.0,0.96509,16.42116,0.0609,jair-bolsonaro-1
